termo,codigo_cnae,descricao_cnae,secao,divisao,grupo,classe,tipo,relevancia,data_criacao
Criação de outros animais não especificados anteriormente,0159899,,A,01,,,palavra_chave,90,
Serviço de pulverização e controle de pragas agrícolas,0161001,,A,01,,,nome_oficial,100,
Pulverização,0161001,,A,01,,,atividade,85,
Pulverizacao,0161001,,A,01,,,atividade,85,
Controle,0161001,,A,01,,,atividade,85,
Controle,0161001,,A,01,,,atividade,85,
Pragas,0161001,,A,01,,,atividade,85,
Pragas,0161001,,A,01,,,atividade,85,
Agrícolas,0161001,,A,01,,,atividade,85,
Agricolas,0161001,,A,01,,,atividade,85,
Serviço de pulverização e controle de pragas agrícolas,0161001,,A,01,,,palavra_chave,90,
Serviço de poda de árvores para lavouras,0161002,,A,01,,,nome_oficial,100,
Poda,0161002,,A,01,,,atividade,85,
Poda,0161002,,A,01,,,atividade,85,
Árvores,0161002,,A,01,,,atividade,85,
Arvores,0161002,,A,01,,,atividade,85,
Lavouras,0161002,,A,01,,,atividade,85,
Lavouras,0161002,,A,01,,,atividade,85,
Serviço de poda de árvores para lavouras,0161002,,A,01,,,palavra_chave,90,
"Serviço de preparação de terreno, cultivo e colheita",0161003,,A,01,,,nome_oficial,100,
Preparação,0161003,,A,01,,,atividade,85,
Preparacao,0161003,,A,01,,,atividade,85,
Terreno,0161003,,A,01,,,atividade,85,
Terreno,0161003,,A,01,,,atividade,85,
Cultivo,0161003,,A,01,,,produto,85,
Cultivo,0161003,,A,01,,,produto,85,
Colheita,0161003,,A,01,,,atividade,85,
Colheita,0161003,,A,01,,,atividade,85,
"Serviço de preparação de terreno, cultivo e colheita",0161003,,A,01,,,palavra_chave,90,
Atividades de apoio à agricultura não especificadas anteriormente,0161099,,A,01,,,nome_oficial,100,
Apoio,0161099,,A,01,,,atividade,85,
Apoio,0161099,,A,01,,,atividade,85,
Agricultura,0161099,,A,01,,,produto,85,
Agricultura,0161099,,A,01,,,produto,85,
Atividades de apoio à agricultura não especificadas anteriormente,0161099,,A,01,,,palavra_chave,90,
Serviço de inseminação artificial em animais,0162801,,A,01,,,nome_oficial,100,
Inseminação,0162801,,A,01,,,atividade,85,
Inseminacao,0162801,,A,01,,,atividade,85,
Artificial,0162801,,A,01,,,atividade,85,
Artificial,0162801,,A,01,,,atividade,85,
Animais,0162801,,A,01,,,atividade,85,
Animais,0162801,,A,01,,,atividade,85,
Serviço de inseminação artificial em animais,0162801,,A,01,,,palavra_chave,90,
Serviço de tosquiamento de ovinos,0162802,,A,01,,,nome_oficial,100,
Tosquiamento,0162802,,A,01,,,atividade,85,
Tosquiamento,0162802,,A,01,,,atividade,85,
Ovinos,0162802,,A,01,,,atividade,85,
Ovinos,0162802,,A,01,,,atividade,85,
Serviço de tosquiamento de ovinos,0162802,,A,01,,,palavra_chave,90,
Serviço de manejo de animais,0162803,,A,01,,,nome_oficial,100,
Manejo,0162803,,A,01,,,atividade,85,
Manejo,0162803,,A,01,,,atividade,85,
Animais,0162803,,A,01,,,atividade,85,
Animais,0162803,,A,01,,,atividade,85,
Serviço de manejo de animais,0162803,,A,01,,,palavra_chave,90,
Atividades de apoio à pecuária não especificadas anteriormente,0162899,,A,01,,,nome_oficial,100,
Apoio,0162899,,A,01,,,atividade,85,
Apoio,0162899,,A,01,,,atividade,85,
Pecuária,0162899,,A,01,,,atividade,85,
Pecuaria,0162899,,A,01,,,atividade,85,
Atividades de apoio à pecuária não especificadas anteriormente,0162899,,A,01,,,palavra_chave,90,
Atividades de pós-colheita,0163600,,A,01,,,nome_oficial,100,
Pós,0163600,,A,01,,,atividade,85,
Pos,0163600,,A,01,,,atividade,85,
Colheita,0163600,,A,01,,,atividade,85,
Colheita,0163600,,A,01,,,atividade,85,
Atividades de pós-colheita,0163600,,A,01,,,palavra_chave,90,
Caça e serviços relacionados,0170900,,A,01,,,nome_oficial,100,
Caça,0170900,,A,01,,,atividade,85,
Caca,0170900,,A,01,,,atividade,85,
Relacionados,0170900,,A,01,,,atividade,85,
Relacionados,0170900,,A,01,,,atividade,85,
Caça e serviços relacionados,0170900,,A,01,,,palavra_chave,90,
Cultivo de eucalipto,0210101,,A,02,,,nome_oficial,100,
Cultivo,0210101,,A,02,,,produto,85,
Cultivo,0210101,,A,02,,,produto,85,
Eucalipto,0210101,,A,02,,,atividade,85,
Eucalipto,0210101,,A,02,,,atividade,85,
Cultivo de eucalipto,0210101,,A,02,,,palavra_chave,90,
Cultivo de acácia-negra,0210102,,A,02,,,nome_oficial,100,
Cultivo,0210102,,A,02,,,produto,85,
Cultivo,0210102,,A,02,,,produto,85,
Acácia,0210102,,A,02,,,atividade,85,
Acacia,0210102,,A,02,,,atividade,85,
Negra,0210102,,A,02,,,atividade,85,
Negra,0210102,,A,02,,,atividade,85,
Cultivo de acácia-negra,0210102,,A,02,,,palavra_chave,90,
Cultivo de pinus,0210103,,A,02,,,nome_oficial,100,
Cultivo,0210103,,A,02,,,produto,85,
Cultivo,0210103,,A,02,,,produto,85,
Pinus,0210103,,A,02,,,atividade,85,
Pinus,0210103,,A,02,,,atividade,85,
Cultivo de pinus,0210103,,A,02,,,palavra_chave,90,
Cultivo de teca,0210104,,A,02,,,nome_oficial,100,
Cultivo,0210104,,A,02,,,produto,85,
Cultivo,0210104,,A,02,,,produto,85,
Teca,0210104,,A,02,,,atividade,85,
Teca,0210104,,A,02,,,atividade,85,
Cultivo de teca,0210104,,A,02,,,palavra_chave,90,
"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca",0210105,,A,02,,,nome_oficial,100,
Cultivo,0210105,,A,02,,,produto,85,
Cultivo,0210105,,A,02,,,produto,85,
Espécies,0210105,,A,02,,,atividade,85,
Especies,0210105,,A,02,,,atividade,85,
Madeireiras,0210105,,A,02,,,atividade,85,
Madeireiras,0210105,,A,02,,,atividade,85,
Eucalipto,0210105,,A,02,,,atividade,85,
Eucalipto,0210105,,A,02,,,atividade,85,
Acácia,0210105,,A,02,,,atividade,85,
Acacia,0210105,,A,02,,,atividade,85,
Negra,0210105,,A,02,,,atividade,85,
Negra,0210105,,A,02,,,atividade,85,
Pinus,0210105,,A,02,,,atividade,85,
Pinus,0210105,,A,02,,,atividade,85,
Teca,0210105,,A,02,,,atividade,85,
Teca,0210105,,A,02,,,atividade,85,
"Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca",0210105,,A,02,,,palavra_chave,90,
Cultivo de mudas em viveiros florestais,0210106,,A,02,,,nome_oficial,100,
Cultivo,0210106,,A,02,,,produto,85,
Cultivo,0210106,,A,02,,,produto,85,
Mudas,0210106,,A,02,,,atividade,85,
Mudas,0210106,,A,02,,,atividade,85,
Viveiros,0210106,,A,02,,,atividade,85,
Viveiros,0210106,,A,02,,,atividade,85,
Florestais,0210106,,A,02,,,atividade,85,
Florestais,0210106,,A,02,,,atividade,85,
Cultivo de mudas em viveiros florestais,0210106,,A,02,,,palavra_chave,90,
Extração de madeira em florestas plantadas,0210107,,A,02,,,nome_oficial,100,
Extração,0210107,,A,02,,,atividade,85,
Extracao,0210107,,A,02,,,atividade,85,
Madeira,0210107,,A,02,,,atividade,85,
Madeira,0210107,,A,02,,,atividade,85,
Florestas,0210107,,A,02,,,atividade,85,
Florestas,0210107,,A,02,,,atividade,85,
Plantadas,0210107,,A,02,,,atividade,85,
Plantadas,0210107,,A,02,,,atividade,85,
Extração de madeira em florestas plantadas,0210107,,A,02,,,palavra_chave,90,
Produção de carvão vegetal - florestas plantadas,0210108,,A,02,,,nome_oficial,100,
Carvão,0210108,,A,02,,,atividade,85,
Carvao,0210108,,A,02,,,atividade,85,
Vegetal,0210108,,A,02,,,atividade,85,
Vegetal,0210108,,A,02,,,atividade,85,
Florestas,0210108,,A,02,,,atividade,85,
Florestas,0210108,,A,02,,,atividade,85,
Plantadas,0210108,,A,02,,,atividade,85,
Plantadas,0210108,,A,02,,,atividade,85,
Produção de carvão vegetal - florestas plantadas,0210108,,A,02,,,palavra_chave,90,
Produção de casca de acácia-negra - florestas plantadas,0210109,,A,02,,,nome_oficial,100,
Casca,0210109,,A,02,,,atividade,85,
Casca,0210109,,A,02,,,atividade,85,
Acácia,0210109,,A,02,,,atividade,85,
Acacia,0210109,,A,02,,,atividade,85,
Negra,0210109,,A,02,,,atividade,85,
Negra,0210109,,A,02,,,atividade,85,
Florestas,0210109,,A,02,,,atividade,85,
Florestas,0210109,,A,02,,,atividade,85,
Plantadas,0210109,,A,02,,,atividade,85,
Plantadas,0210109,,A,02,,,atividade,85,
Produção de casca de acácia-negra - florestas plantadas,0210109,,A,02,,,palavra_chave,90,
Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas,0210199,,A,02,,,nome_oficial,100,
Produtos,0210199,,A,02,,,atividade,85,
Produtos,0210199,,A,02,,,atividade,85,
Madeireiros,0210199,,A,02,,,atividade,85,
Madeireiros,0210199,,A,02,,,atividade,85,
Especificados,0210199,,A,02,,,atividade,85,
Especificados,0210199,,A,02,,,atividade,85,
Florestas,0210199,,A,02,,,atividade,85,
Florestas,0210199,,A,02,,,atividade,85,
Plantadas,0210199,,A,02,,,atividade,85,
Plantadas,0210199,,A,02,,,atividade,85,
Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas,0210199,,A,02,,,palavra_chave,90,
Extração de madeira em florestas nativas,0220901,,A,02,,,nome_oficial,100,
Extração,0220901,,A,02,,,atividade,85,
Extracao,0220901,,A,02,,,atividade,85,
Madeira,0220901,,A,02,,,atividade,85,
Madeira,0220901,,A,02,,,atividade,85,
Florestas,0220901,,A,02,,,atividade,85,
Florestas,0220901,,A,02,,,atividade,85,
Nativas,0220901,,A,02,,,atividade,85,
Nativas,0220901,,A,02,,,atividade,85,
Extração de madeira em florestas nativas,0220901,,A,02,,,palavra_chave,90,
Produção de carvão vegetal - florestas nativas,0220902,,A,02,,,nome_oficial,100,
Carvão,0220902,,A,02,,,atividade,85,
Carvao,0220902,,A,02,,,atividade,85,
Vegetal,0220902,,A,02,,,atividade,85,
Vegetal,0220902,,A,02,,,atividade,85,
Florestas,0220902,,A,02,,,atividade,85,
Florestas,0220902,,A,02,,,atividade,85,
Nativas,0220902,,A,02,,,atividade,85,
Nativas,0220902,,A,02,,,atividade,85,
Produção de carvão vegetal - florestas nativas,0220902,,A,02,,,palavra_chave,90,
Coleta de castanha-do-pará em florestas nativas,0220903,,A,02,,,nome_oficial,100,
Coleta,0220903,,A,02,,,atividade,85,
Coleta,0220903,,A,02,,,atividade,85,
Castanha,0220903,,A,02,,,atividade,85,
Castanha,0220903,,A,02,,,atividade,85,
Pará,0220903,,A,02,,,atividade,85,
Para,0220903,,A,02,,,atividade,85,
Florestas,0220903,,A,02,,,atividade,85,
Florestas,0220903,,A,02,,,atividade,85,
Nativas,0220903,,A,02,,,atividade,85,
Nativas,0220903,,A,02,,,atividade,85,
Coleta de castanha-do-pará em florestas nativas,0220903,,A,02,,,palavra_chave,90,
Coleta de látex em florestas nativas,0220904,,A,02,,,nome_oficial,100,
Coleta,0220904,,A,02,,,atividade,85,
Coleta,0220904,,A,02,,,atividade,85,
Látex,0220904,,A,02,,,atividade,85,
Latex,0220904,,A,02,,,atividade,85,
Florestas,0220904,,A,02,,,atividade,85,
Florestas,0220904,,A,02,,,atividade,85,
Nativas,0220904,,A,02,,,atividade,85,
Nativas,0220904,,A,02,,,atividade,85,
Coleta de látex em florestas nativas,0220904,,A,02,,,palavra_chave,90,
Coleta de palmito em florestas nativas,0220905,,A,02,,,nome_oficial,100,
Coleta,0220905,,A,02,,,atividade,85,
Coleta,0220905,,A,02,,,atividade,85,
Palmito,0220905,,A,02,,,atividade,85,
Palmito,0220905,,A,02,,,atividade,85,
Florestas,0220905,,A,02,,,atividade,85,
Florestas,0220905,,A,02,,,atividade,85,
Nativas,0220905,,A,02,,,atividade,85,
Nativas,0220905,,A,02,,,atividade,85,
Coleta de palmito em florestas nativas,0220905,,A,02,,,palavra_chave,90,
Conservação de florestas nativas,0220906,,A,02,,,nome_oficial,100,
Conservação,0220906,,A,02,,,atividade,85,
Conservacao,0220906,,A,02,,,atividade,85,
Florestas,0220906,,A,02,,,atividade,85,
Florestas,0220906,,A,02,,,atividade,85,
Nativas,0220906,,A,02,,,atividade,85,
Nativas,0220906,,A,02,,,atividade,85,
Conservação de florestas nativas,0220906,,A,02,,,palavra_chave,90,
Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas,0220999,,A,02,,,nome_oficial,100,
Coleta,0220999,,A,02,,,atividade,85,
Coleta,0220999,,A,02,,,atividade,85,
Produtos,0220999,,A,02,,,atividade,85,
Produtos,0220999,,A,02,,,atividade,85,
Madeireiros,0220999,,A,02,,,atividade,85,
Madeireiros,0220999,,A,02,,,atividade,85,
Especificados,0220999,,A,02,,,atividade,85,
Especificados,0220999,,A,02,,,atividade,85,
Florestas,0220999,,A,02,,,atividade,85,
Florestas,0220999,,A,02,,,atividade,85,
Nativas,0220999,,A,02,,,atividade,85,
Nativas,0220999,,A,02,,,atividade,85,
Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas,0220999,,A,02,,,palavra_chave,90,
Atividades de apoio à produção florestal,0230600,,A,02,,,nome_oficial,100,
Apoio,0230600,,A,02,,,atividade,85,
Apoio,0230600,,A,02,,,atividade,85,
Florestal,0230600,,A,02,,,atividade,85,
Florestal,0230600,,A,02,,,atividade,85,
Atividades de apoio à produção florestal,0230600,,A,02,,,palavra_chave,90,
Pesca de peixes em água salgada,0311601,,A,03,,,nome_oficial,100,
Pesca,0311601,,A,03,,,atividade,85,
Pesca,0311601,,A,03,,,atividade,85,
Peixes,0311601,,A,03,,,atividade,85,
Peixes,0311601,,A,03,,,atividade,85,
Água,0311601,,A,03,,,atividade,85,
Agua,0311601,,A,03,,,atividade,85,
Salgada,0311601,,A,03,,,atividade,85,
Salgada,0311601,,A,03,,,atividade,85,
Pesca de peixes em água salgada,0311601,,A,03,,,palavra_chave,90,
Pesca de crustáceos e moluscos em água salgada,0311602,,A,03,,,nome_oficial,100,
Pesca,0311602,,A,03,,,atividade,85,
Pesca,0311602,,A,03,,,atividade,85,
Crustáceos,0311602,,A,03,,,atividade,85,
Crustaceos,0311602,,A,03,,,atividade,85,
Moluscos,0311602,,A,03,,,atividade,85,
Moluscos,0311602,,A,03,,,atividade,85,
Água,0311602,,A,03,,,atividade,85,
Agua,0311602,,A,03,,,atividade,85,
Salgada,0311602,,A,03,,,atividade,85,
Salgada,0311602,,A,03,,,atividade,85,
Pesca de crustáceos e moluscos em água salgada,0311602,,A,03,,,palavra_chave,90,
Coleta de outros produtos marinhos,0311603,,A,03,,,nome_oficial,100,
Coleta,0311603,,A,03,,,atividade,85,
Coleta,0311603,,A,03,,,atividade,85,
Outros,0311603,,A,03,,,atividade,85,
Outros,0311603,,A,03,,,atividade,85,
Produtos,0311603,,A,03,,,atividade,85,
Produtos,0311603,,A,03,,,atividade,85,
Marinhos,0311603,,A,03,,,atividade,85,
Marinhos,0311603,,A,03,,,atividade,85,
Coleta de outros produtos marinhos,0311603,,A,03,,,palavra_chave,90,
Atividades de apoio à pesca em água salgada,0311604,,A,03,,,nome_oficial,100,
Apoio,0311604,,A,03,,,atividade,85,
Apoio,0311604,,A,03,,,atividade,85,
Pesca,0311604,,A,03,,,atividade,85,
Pesca,0311604,,A,03,,,atividade,85,
Água,0311604,,A,03,,,atividade,85,
Agua,0311604,,A,03,,,atividade,85,
Salgada,0311604,,A,03,,,atividade,85,
Salgada,0311604,,A,03,,,atividade,85,
Atividades de apoio à pesca em água salgada,0311604,,A,03,,,palavra_chave,90,
Pesca de peixes em água doce,0312401,,A,03,,,nome_oficial,100,
Pesca,0312401,,A,03,,,atividade,85,
Pesca,0312401,,A,03,,,atividade,85,
Peixes,0312401,,A,03,,,atividade,85,
Peixes,0312401,,A,03,,,atividade,85,
Água,0312401,,A,03,,,atividade,85,
Agua,0312401,,A,03,,,atividade,85,
Doce,0312401,,A,03,,,atividade,85,
Doce,0312401,,A,03,,,atividade,85,
Pesca de peixes em água doce,0312401,,A,03,,,palavra_chave,90,
Pesca de crustáceos e moluscos em água doce,0312402,,A,03,,,nome_oficial,100,
Pesca,0312402,,A,03,,,atividade,85,
Pesca,0312402,,A,03,,,atividade,85,
Crustáceos,0312402,,A,03,,,atividade,85,
Crustaceos,0312402,,A,03,,,atividade,85,
Moluscos,0312402,,A,03,,,atividade,85,
Moluscos,0312402,,A,03,,,atividade,85,
Água,0312402,,A,03,,,atividade,85,
Agua,0312402,,A,03,,,atividade,85,
Doce,0312402,,A,03,,,atividade,85,
Doce,0312402,,A,03,,,atividade,85,
Pesca de crustáceos e moluscos em água doce,0312402,,A,03,,,palavra_chave,90,
Coleta de outros produtos aquáticos de água doce,0312403,,A,03,,,nome_oficial,100,
Coleta,0312403,,A,03,,,atividade,85,
Coleta,0312403,,A,03,,,atividade,85,
Outros,0312403,,A,03,,,atividade,85,
Outros,0312403,,A,03,,,atividade,85,
Produtos,0312403,,A,03,,,atividade,85,
Produtos,0312403,,A,03,,,atividade,85,
Aquáticos,0312403,,A,03,,,atividade,85,
Aquaticos,0312403,,A,03,,,atividade,85,
Água,0312403,,A,03,,,atividade,85,
Agua,0312403,,A,03,,,atividade,85,
Doce,0312403,,A,03,,,atividade,85,
Doce,0312403,,A,03,,,atividade,85,
Coleta de outros produtos aquáticos de água doce,0312403,,A,03,,,palavra_chave,90,
Atividades de apoio à pesca em água doce,0312404,,A,03,,,nome_oficial,100,
Apoio,0312404,,A,03,,,atividade,85,
Apoio,0312404,,A,03,,,atividade,85,
Pesca,0312404,,A,03,,,atividade,85,
Pesca,0312404,,A,03,,,atividade,85,
Água,0312404,,A,03,,,atividade,85,
Agua,0312404,,A,03,,,atividade,85,
Doce,0312404,,A,03,,,atividade,85,
Doce,0312404,,A,03,,,atividade,85,
Atividades de apoio à pesca em água doce,0312404,,A,03,,,palavra_chave,90,
Criação de peixes em água salgada e salobra,0321301,,A,03,,,nome_oficial,100,
Criação,0321301,,A,03,,,atividade,85,
Criacao,0321301,,A,03,,,atividade,85,
Peixes,0321301,,A,03,,,atividade,85,
Peixes,0321301,,A,03,,,atividade,85,
Água,0321301,,A,03,,,atividade,85,
Agua,0321301,,A,03,,,atividade,85,
Salgada,0321301,,A,03,,,atividade,85,
Salgada,0321301,,A,03,,,atividade,85,
Salobra,0321301,,A,03,,,atividade,85,
Salobra,0321301,,A,03,,,atividade,85,
Criação de peixes em água salgada e salobra,0321301,,A,03,,,palavra_chave,90,
Criação de camarões em água salgada e salobra,0321302,,A,03,,,nome_oficial,100,
Criação,0321302,,A,03,,,atividade,85,
Criacao,0321302,,A,03,,,atividade,85,
Camarões,0321302,,A,03,,,atividade,85,
Camaroes,0321302,,A,03,,,atividade,85,
Água,0321302,,A,03,,,atividade,85,
Agua,0321302,,A,03,,,atividade,85,
Salgada,0321302,,A,03,,,atividade,85,
Salgada,0321302,,A,03,,,atividade,85,
Salobra,0321302,,A,03,,,atividade,85,
Salobra,0321302,,A,03,,,atividade,85,
Criação de camarões em água salgada e salobra,0321302,,A,03,,,palavra_chave,90,
Criação de ostras e mexilhões em água salgada e salobra,0321303,,A,03,,,nome_oficial,100,
Criação,0321303,,A,03,,,atividade,85,
Criacao,0321303,,A,03,,,atividade,85,
Ostras,0321303,,A,03,,,atividade,85,
Ostras,0321303,,A,03,,,atividade,85,
Mexilhões,0321303,,A,03,,,atividade,85,
Mexilhoes,0321303,,A,03,,,atividade,85,
Água,0321303,,A,03,,,atividade,85,
Agua,0321303,,A,03,,,atividade,85,
Salgada,0321303,,A,03,,,atividade,85,
Salgada,0321303,,A,03,,,atividade,85,
Salobra,0321303,,A,03,,,atividade,85,
Salobra,0321303,,A,03,,,atividade,85,
Criação de ostras e mexilhões em água salgada e salobra,0321303,,A,03,,,palavra_chave,90,
Criação de peixes ornamentais em água salgada e salobra,0321304,,A,03,,,nome_oficial,100,
Criação,0321304,,A,03,,,atividade,85,
Criacao,0321304,,A,03,,,atividade,85,
Peixes,0321304,,A,03,,,atividade,85,
Peixes,0321304,,A,03,,,atividade,85,
Ornamentais,0321304,,A,03,,,atividade,85,
Ornamentais,0321304,,A,03,,,atividade,85,
Água,0321304,,A,03,,,atividade,85,
Agua,0321304,,A,03,,,atividade,85,
Salgada,0321304,,A,03,,,atividade,85,
Salgada,0321304,,A,03,,,atividade,85,
Salobra,0321304,,A,03,,,atividade,85,
Salobra,0321304,,A,03,,,atividade,85,
Criação de peixes ornamentais em água salgada e salobra,0321304,,A,03,,,palavra_chave,90,
Atividades de apoio à aqüicultura em água salgada e salobra,0321305,,A,03,,,nome_oficial,100,
Apoio,0321305,,A,03,,,atividade,85,
Apoio,0321305,,A,03,,,atividade,85,
Aqüicultura,0321305,,A,03,,,produto,85,
Aquicultura,0321305,,A,03,,,produto,85,
Água,0321305,,A,03,,,atividade,85,
Agua,0321305,,A,03,,,atividade,85,
Salgada,0321305,,A,03,,,atividade,85,
Salgada,0321305,,A,03,,,atividade,85,
Salobra,0321305,,A,03,,,atividade,85,
Salobra,0321305,,A,03,,,atividade,85,
Atividades de apoio à aqüicultura em água salgada e salobra,0321305,,A,03,,,palavra_chave,90,
Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente,0321399,,A,03,,,nome_oficial,100,
Cultivos,0321399,,A,03,,,produto,85,
Cultivos,0321399,,A,03,,,produto,85,
Semicultivos,0321399,,A,03,,,produto,85,
Semicultivos,0321399,,A,03,,,produto,85,
Aqüicultura,0321399,,A,03,,,produto,85,
Aquicultura,0321399,,A,03,,,produto,85,
Água,0321399,,A,03,,,atividade,85,
Agua,0321399,,A,03,,,atividade,85,
Salgada,0321399,,A,03,,,atividade,85,
Salgada,0321399,,A,03,,,atividade,85,
Salobra,0321399,,A,03,,,atividade,85,
Salobra,0321399,,A,03,,,atividade,85,
Especificados,0321399,,A,03,,,atividade,85,
Especificados,0321399,,A,03,,,atividade,85,
Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente,0321399,,A,03,,,palavra_chave,90,
Criação de peixes em água doce,0322101,,A,03,,,nome_oficial,100,
Criação,0322101,,A,03,,,atividade,85,
Criacao,0322101,,A,03,,,atividade,85,
Peixes,0322101,,A,03,,,atividade,85,
Peixes,0322101,,A,03,,,atividade,85,
Água,0322101,,A,03,,,atividade,85,
